ID	TEXT	Ebene2	MEDIA	MARKT	lang	TEXT_cleaned	Length	Category
00021aCYEF2M8KAJ	Abend ich habe da mal ne frage Ist es in der naechsten Zeit vorgesehen das es eine eSIM fuer die neue Appel Watch in der naechsten Zeit bereitgestellt wird Oder bleibt der Service nur bei der Telekom exklusiv Lg Mobilfunk Aber ne kurze PN hier wuerde mir reiche Abend ich habe da mal ne frage Ist es in der naechsten Zeit vorgesehen das es eine eSIM fuer die neue Appel Watch in der naechsten Zeit bereitgestellt wird Oder bleibt der Service nur bei der Telekom exklusiv Lg	Unknown	facebooksession	Unknown	de	Abend mal nein frage naechsten Zeit vorsehen esim fuer neu appel Watch naechsten Zeit bereitstellen bleiben Service Telekom exklusiv Mobilfunk nein kurz Pn wuerde reichen Abend mal nein frage naechsten Zeit vorsehen esim fuer neu appel Watch naechsten Zeit bereitstellen bleiben Service Telekom exklusiv	44	3
00021aCYEF2MC27M	Liebes Team von Vodafone ich habe im August nach langem ueberreden meinen Vertrag abermals bei Ihnen verlaengert mit dem Versprechen dass ich das iPhone x besonders guenstig bekomme Normalerweise wollte ich den Vertrag mit neuem iPhone zusammen verlaengern nun habe ich ihn aber ohne neues iPhone verlaengert wegen dem Versprechen und darf mir jetzt das neue aussuchen und soll aber  zuzahlen Das ist ein Scherz oder Ich bin langjaehriger red Kunde habe auch Internet und Telefon bei Ihnen soll das jetzt das letzte Angebot sein Dann werde ich mich wohl woanders umschauen muessen wenn man hier so angelogen wird Beste Gruesse Timo machui Es geht um einen Mobilfunk Vertrag mit der Nummer	Unknown	facebooksession	Unknown	de	August lang ueberreden Vertrag abermals verlaengert Versprechen dass iphone besondersen guenstig bekomme Normalerweise Vertrag neuem iphone zusammen verlaengern nunen neu iphone verlaengert wegen Versprechen duerfen neu aussuch sollen zuzahlen Scherz langjaehriger redtarif kunde Internet Telefon sollen letzt Angebot dannen wohl woanders umschauen muessen angelogen timo machui mobilfunk Vertrag Nummer	49	3
00021aCYEF2MGF29	Hallo eine kurze Frage es gehen Meldungen um das das IPhone von Vodafone einen Simlock hat Wir haben dieses mit einer Zusatzkarte zu meinem Vertrag bestellt Die Karte soll meine Schwiegermutter nutzen und ich das IPhone mit meiner Karte Geht das so wie wir dachten Lieben Gruss Mobilfunk	Unknown	facebooksession	Unknown	de	kurz Frage gehen meldung Iphone Simlock Zusatzkarte Vertrag bestellen Karte sollen Schwiegermutter nutzen Iphone Karte gehen dachten Lieben Mobilfunk	19	3
00021aCYEF2MGFYS	Hallo wuerde gerne das neue IPhone x mit GB erwerben und mich bei euch erkundigen wie hoch hierfuer der Preis ausfaellt wenn ich meinen im Maerz endenden Vertrag verlaengere Joerg Rosenberger	Unknown	facebooksession	Unknown	de	wuerde neu iphon GB erwerben erkundigen hoch hierfuer Preis ausfaellt Maerz endenden Vertrag verlaengere joerg rosenberger	16	3
00021aCYEF2MGN0F	Das hat ja toll geklappt mit der iPhone X Bestellung bei euch Abgesehen davon dass ich den call center agents erklaeren musste dass man das Telefon auch ohne Vertrag kaufen konnte wurde mir bis heute Nachmittag erzaehlt dass das Telefon sicher morgen bei mir sein wird Selbst die Dame am Abend als der Status um immernoch nicht veraendert war wurde mir noch erzaehlt dass ich bestimmt gleich eine SMS mit den Trackingdaten bekomme Leider ist der Status immernoch unveraendert und ich habe alle Hoffnung aufgegeben Auftragsnummer ist die SAPAuftragsnummer ist halt schon ungluecklich dass immer irgendwas schiefgeht entweder es bin nur ich dem die sprichwoertliche Sche am Hacken klebt oder ihr habt ne Menge unzufriedene Kunden vielleicht koennt ihr mir ja jetzt sagen ob es sich lohnt morgen von zuhause aus zu arbeiten oder ob ich mir das frustrierende Erlebnis sparen soll und einfach ins Buero wackeln Jetzt steht da KW Danke Vodafone	Unknown	facebooksession	Unknown	de	ja toll geklappt iphone Bestellung Abgesehen davonen dass call center agents erklaeren muessen dass Telefon Vertrag kaufen heuen Nachmittag erzaehlt dass Telefon sicher morgen Dame Abend Status immernoch veraendert erzaehlt dass bestimmen gleich SMS Trackingdaten bekomme leidern Status immernoch unveraendert Hoffnung aufgeben Auftragsnummer Sapauftragsnummer halt schon ungluecklich dass immer irgendwas schiefgehen entweder sprichwoertlich Sche Hacken klebt habt nein Menge unzufriedene Kunden vielleicht koennt ja sagen lohnen morgen zuhause arbeiten frustrierende Erlebnis sparen sollen einfach Buero wackeln stehen kw	78	3
00021aCYEF2MGQ5K	Guten Morgen Koennen Sie mir sagen ob mein iPhone X mir heute zugestellt wird Ich haette eine Frage zu der liefersituation des iPhone X Guten Abend Wie verhaelt sich die momentane liefersituation des iPhone X	Unknown	facebooksession	Unknown	de	Koennen sagen iphone heuen zugestellt haette Frage liefersituation iphone verhaelt momentane liefersituation iphone	13	3
00021aCYEF2MHVBV	Message has attachments Link Message has attachments Link Hallo Janina ich habe es nicht gewusst und moechte keine Verlaengerung weil ich Deutschland fuer immer verlassen werde Ich ziehe nach Chiang Mai Thailand und werde dort dann einen der drei Besten Anbieter waehlen Wuensche dir und Familie ein sehr schoenes und erholsames Wochenende und schoene Gruesse aus Hamburg von Michael Danke schoen fuer deine Ehrlichkeit	Unknown	facebooksession	Unternehmen allgemein	de	janina gewusst moechte Verlaengerung Deutschland fuer immer verlassen ziehen Chiang Mai thailand drei Besten Anbieter waehlen wuenschen Familie schoenes erholsames Wochenende schoen hamburg michael schoen fuer Ehrlichkeit	27	3
00021aCYEF2MKPKU	Habe ich schon gemacht Funktioniert leider auch nicht Dann schickt mir bitte bitte eine neue SIM Karte zu Das von mir gebuchte Paket World Week koenntet Ihr dann bitte auch wieder gutschreiben Ich habs dann ja nur einen Tag nutzen koennen Dankeschoen	Unknown	facebooksession	Unknown	de	schon Funktioniert leider schickt bitten bitten neu SIM Karte gebuchte paket world week koenntet bitten gutschreiben habs ja Tag nutzen koennen	21	3
00021aCYEF2MM2UU	Finde es sehr schade habe Zur Apple Keynote Angerufen um das iPhone X vorzubestellen Und mir wurde versichert das mann sich bei mir am melden wolle um es vorzubestellen schade warte auf den Anruf bis heute hab am selber bestellt jetzt kommt mein Handy in der KW sehr schade bisschen enttaeuscht Mobilfunk Eckes	Unknown	facebooksession	Unknown	de	Finde schade apple keynot Angerufen iphone vorzubestellen versichert mannen melden vorzubestellen schad warte Anruf heuen selb bestellen kommt Handy kw schade bisschen enttaeuscht Mobilfunk Eckes	25	3
00021aCYEF2MM7FB	hallo team vodafone gern moechte ich mit meinen aktuellen Tarifen ein neues angebot fuer jahrelanger bestandskunde mit iphone x abfragen mfg miseit Mobil fuer zwei Nummern mobilfunk	Unknown	facebooksession	Unknown	de	team moechte aktuell Tarifen neu angebot fuer jahrelang bestandskunde iphone abfragen miseit Mobil fuer zwei Nummern Mobilfunk	17	3
00021aCYEF2MMW2U	Vielen Dank erstmal das beantwortet aber nicht ganz meine Frage D ich habe derzeit einen gb Rabatt mir bekannt unter Counterstrike und wollte wissen ob ich jez nochmal gb drauf bekomme wenn ich mir die gigakombi einrichten lasse	Unknown	facebooksession	Mobile Credit	de	erstmal beantworten ganz Frage derzeit GB Rabatt bekannt Counterstrike wissen jez nochmal GB drauf bekomme gigakombi einrichten lass	18	3
00021aCYEF2MP3N0	Hallo Vodafone team Ich moechte meine Vertrag verlaengern und brauche dringend ein Handy koennen sie mich unter dieser nummer anrufen aber wirklich dringend Mobilfunk	Unknown	facebooksession	Unknown	de	moechte Vertrag verlaengern brauche dringend Handy koennen nummer anrufen wirklich dringend Mobilfunk	12	3
00021aCYEF2MPMPU	Message has attachments Link Mobilfunk Und in der App sind die versprochenen Bonus zu meinen Gunsten nicht hinterlegt Koennten Sie noch mal pruefen ob die Vertragsverlaengerung mit Premium Smartphone funktioniert hat da an der Hotline jeder was anders sagt iPhone X Red l Nummer Mit freundlichen Gruessen	Unknown	facebooksession	Unknown	de	Mobilfunk App versprochenen Bonus Gunsten hinterlegen Koennten mal pruefen Vertragsverlaengerung Premium Smartphone funktionieren Hotline jed sagen iphone RedL Nummer	19	3
00021aCYEF2MQG91	Hallo mein Opa hat sich das iPhone X unter der Bestellnummer bestellt wann koennen wir da mit der Lieferung rechnen Mobilfunk Mobilfunk	Unknown	facebooksession	Unknown	de	Opa iphone Bestellnummer bestellen wann koennen Lieferung rechnen Mobilfunk Mobilfunk	10	3
00021aCYEF2MR432	Hallo was ist eigentlich mit den neuen IPhones Ich haette Vertraglich von unserem Vodafone Shop bestaetigt bekommen dass ich sobald das X auf dem Markt ist auch als erstes es bekomme Jetzt ist heute keins gekommen und angeblich bekomme ich es in Wochen Das ist schonmal eine Vertragsverletzung seitens Vodafone Wie gehen wir jetzt weiter vor	Unknown	facebooksession	Unknown	de	eigentlich neu Iphones haette vertraglich Shop bestaetigen bekommen dass sobald Markt erstesen bekomme heuen keins kommen angeblich bekomme Wochen schonmal Vertragsverletzung seitens gehen	23	3
00021aCYEF2MR497	Message has attachments Link Link Hallo anbei wie gewuenscht meine Rufnummer Vielen Dank im Voraus Message has attachments Link Jemand da Guten Abend Sagen Sie ist das ein schlechter Scherz Die steht da bereits	Unknown	facebooksession	Unknown	de	link anbei gewuenscht Rufnummer Voraus jemand Sagen schlecht Scherz stehen bereits	11	3
00021aCYEF2MS6WV	Hallo danke fuer ihre Antwort Aber trotzdem waehre es sehr freundlich wenn ich von ihnen einen Bestellstatus erfahren koennte da ich wie gesagt seit dem Bestelltag den bis heute noch ueberhaupt nichts von ihnen gehoert habe Der Online Bestellstatus hat keine Daten Bitte helfen sie mir weiter Meine Telefonnummer	Unknown	facebooksession	Unknown	de	fuer Antwort trotzdem waehre freundlich Bestellstatus erfahren koennte gesagt seit Bestelltag heuen ueberhaupt gehoert Online Bestellstatus Daten helfen Telefonnummer	19	3
00021aCYEF2MTM3G	Guten Tag Ich habe am mein Vertrag bei Vodafone verlaengert und folgendes Telefonische Angebot angenommen Lieber Sven Fischbach wir freuen uns dass Sie uns weiter treu bleiben Wie besprochen hier die Daten zu Ihrer Vertragsverlaengerung Tarif VF Red L mit Premium Smartph Regulaerer monatlicher Preis Euro Rabatte gesamt Euro Monatliches Datenvolumen GB Ihr monatlicher Preis Euro Neues Handy Apple iPhone X GB Grau zum einmaligen Preis von Euro Sobald Sie die BestaetigungsSMS erhalten dass Ihr Tarifwechsel erfolgt ist finden Sie Infos zu Ihrem Vertrag zum Beispiel zu Ihrem Tarif Ihren Bestellungen und Ihrem Geraet auch auf Wir wuenschen Ihnen weiterhin viel Spass im VodafoneNetz Ihr VodafoneTeam Der Vertrag wurde schon umgestellt nur leider ist von der  Gutschrift die ich jeden Monat erhalten soll nichts zu sehen Und das versprochene iphone was gestern bei mir eintreffen sollte ist auch nicht angekommen In der VF App sieht man zwar das ich das iphone bestellt hab und es in der KW bei mir ankommen soll aber unter der adresse steht zb Nur Null Null Null Koennen sie mir bitte weiter helfen Ich habe den vertrag verlaengert weil mir versprochen wurde das ich das Iphone auch am erhalte Ist ein Widerruf vom Vertrag moeglich Mit freundlichen Gruessen Sven Fischbach Message has attachments Mobilfunk	Unknown	facebooksession	Unknown	de	Vertrag verlaengert folgend telefonisch Angebot annehmen Lieber sven fischbachen freuen dass treu bleiben besprechen Daten Vertragsverlaengerung Tarif RedL Premium Smartph Regulaerer monatlicher Preis Euro Rabatte gesamt Euro monatlich Datenvolumen GB monatlicher Preis Euro neu Handy apple iphone GB Grau einmalig Preis Euro Sobald bestaetigungssms erhalten dass Tarifwechsel erfolgen finden Infos Vertrag Beispiel Tarif Bestellungen Geraet auchen wuenschen weiterhin Spass Vodafonenetz Vertrag schon umgestellt leider Gutschrift jed Monat erhalten sollen sehen versprochene iphone gestern eintreffen sollen angekommen App sehen iphone bestellen kw ankommen sollen adresse stehen zb Null Null Null Koennen bitten helfen vertrag verlaengert versprechen Iphone erhalte Widerruf Vertrag moeglich sven fischbach mobilfunk	103	3
00021aCYEF2MWN1D	Guten Abend Bevor ich meinen kompletten Fall schildere uebrigens zum fuenften Mal moechte ich wissen ob ihr ueber der EMail Abteilung sitzt Dort befindet sich mein Fall zur Zeit und lt der Telefon Hotline waere das eine hoehere Instanz diese EMail Abteilung in Ratingen die von Uhr arbeitet Wenn ihr gleichgestellt seid mit der Telefon Hotline dann koennt ihr leider auch nix machen ausser eine dicke fette Mail an die andere EMail schicken dass sie endlich reagieren sollen bevor meine Widerrufsfrist ablaeuft	Unknown	facebooksession	Mobile Credit	de	bevor komplett Fall schildere uebrigens fuenften Mal moechte wissen ueber Email Abteilung sitzen befindet Fall Zeit lt Telefon Hotline waere hoehere Instanz email Abteilung Ratingen Uhr arbeiten gleichgestellt seid Telefon Hotline koennt leider ausser dicke fett Mail Email schicken dass endlich reagieren sollen bevor Widerrufsfrist ablaeuft	46	3
00021aCYEF2MX2PF	Hallo am habe ich einen Post auf Ihrer Vodafone Deutschland Seite veroeffentlich auf den hin eine Kollegin Verena mich gebeten hat hier nochmal alles zu erlaeutern Dies wuerde ich hiermit tun da auf meine EMail bisher auch keine Reaktion kam Hier nochmal mein Post Hallo Vodafone als treue und jahrelang zufriedene Kundin habe ich im Sommer ueber ihre Hotline einen Vertrag fuer die Nutzung eines GigaCubes abgeschlossen Bei Abschluss wurde mir gesagt dass der GigaCube direkt ueber die HandyRechnung mit abgerechnet bzw abgebucht wird Sicher ist mir entgangen dass das nicht passiert ist denn ich pruefe nicht immer jede Rechnung nach Soweit ich weiss habe ich sogar meine Bankverbindung angeben muessen Heute war ich entsetzt dass von einer InkassoFirma eine Zahlungsaufforderung ins Haus flattert in der eine Forderung von Vodafone in Hoehe von Euro verzeichnet ist und Gebuehren in Hoehe von insgesamt Euro gefordert werden Das Problem ist dass ich nie eine Mahnung erhalten habe WARUM NICHT Ist das die neue Geschaeftspraktik von euch Ich ueberweise gern den offenen Betrag von Euro um mein Kundenkonto auszugleichen und bitte um Stellungnahme Meine Kundennummer lautet Die Nummer meines GigaCubes Hier das Anschreiben des Inkasso Unternehmens Message has attachments Link Link Auf Grund der Tatsache dass ich weder Rechnung Zahlungserinnerung Mahnung und Mahnung erhalten habe bin ich nicht gewillt diese hohen InkassoGebuehren zu zahlen Gern koennen Sie mir fuer den GigaCube die Rechnung nochmal zusenden dann ueberweise ich Ihnen umgehend den offenen Betrag Vielen Dank Diana Heyne	Unknown	facebooksession	Unknown	de	Post deutschland seite veroeffentlich Kollegin Verena bitten nochmal erlaeutern wuerde hiermit tun Email bisher Reaktion kommen nochmal Post treue jahrelang zufrieden Kundin Sommer ueber Hotline Vertrag fuer Nutzung Gigacubes abgeschloss Abschluss wurde sagen dass Gigacube direkt ueber Handyrechnung abgerechnet bzw abgebucht sicher entgehen dass passiert pruefe immer jed Rechnung nweit wissen sogar Bankverbindung angeben muessen heut entsetzt dass Inkassofirma Zahlungsaufforderung haus flattert Forderung Hoehe Euro verzeichnen Gebuehren Hoehe insgesamt Euro fordern Problem dass nie Mahnung erhalten Warum neu Geschaeftspraktik ueberweise offen Betrag Euro Kundenkonto auszugleichen bitten Stellungnahme Kundennummer lauten Nummer gigacubes Anschreiben inkasso unternehmens Link Grund Tatsache dass weder Rechnung Zahlungserinnerung Mahnung Mahnung erhalten gewillt hoh Inkassogebuehren zahlen koennen fuer gigacube Rechnung nochmal zusenden ueberweise umgehend offen Betrag diana heyne	120	3
00021aD00E7P010D	Hallo meine Lieferdatum wurde eben von letzter Woche auf KW erhoeht Vorbestellt habe ich aber direkt eine Woche vor Verkaufsstart Meine Nummer ist die Ohne Murren habe ich den recht hohen Preis bezahlt und dachte mir so erhalte ich wenistens gleich mein Geraet Euer Kunde bin ich seit ca Jahren also seit ich ein Mobiltelefon habe und bin jetzt doch etwas veraergert	Unknown	facebooksession	Unknown	de	Lieferdatum eben letzt Woche kw erhoehen Vorbestellt direkt Woche verkaufsstart Nummer Murren rechen hoh Preis bezahlen denken erhalte wenistens gleich Geraet Kunde seit ca Jahren alsoen seit Mobiltelefon veraergert	29	3
